db80efa9-84ef-4dc3-bb46-994c44766428;b80b5419badd0e8466df1e988318c504;Sobrado para Venda em Bosque Maia, Guarulhos/SP;2017-09-13 08:53:57+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
bfe3e25c-e4e6-4d6d-9111-fd6ab2fe4fbf;160223c1a318e5ba9a8eaa663a07920c;Sobrado para Venda em Moema, São Paulo/SP;2016-11-02 13:26:35+00:00;35764846-7def-47e4-a250-aa40bb890a31;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
15acb7b4-d505-4c65-9127-afc49f1bc4e7;3d00319ccfba68ebaef88e09473434d3;Sobrado para Venda em Centro, Osasco/SP;2015-09-24 13:41:33+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
97473d01-b300-4dcd-8679-6db23ac6afbd;beb9fbb7e60c2e235ae5e296eb20a043;Loja para Locação em Bosque Maia, Guarulhos/SP;2014-06-25 19:31:16+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
1b7de53f-ceea-4ceb-9b50-ab3823383c9e;1b74c7c6a7a5d967a2a33805373b4b39;Loja para Venda em Vila Oliveira, Mogi das Cruzes/SP;2017-06-11 15:37:48+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;d969bdc3-cd8f-451a-8e5f-f45918bef02a
5a12977a-36ac-432e-b790-14623a1eee2d;74b6d435412c37eb087e239a4c9d4b90;Terreno para Venda em Bosque Maia, Guarulhos/SP;2017-03-10 05:36:55+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;99d1f711-5144-4386-8e10-c9d815db169a;d969bdc3-cd8f-451a-8e5f-f45918bef02a
e4b1c0e0-c8a9-42ba-b4ab-14209a724bf4;bdbda5e0d5ea6f23599be3db433675bf;Loja para Locação em Vila Oliveira, Mogi das Cruzes/SP;2017-04-18 15:21:21+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
c47af1e7-8b4e-4b1e-a85b-63b37c4f32f1;1592cfcd7e88fda3696c501139736c13;Sobrado para Locação em Cambuí, Campinas/SP;2016-12-25 18:46:48+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
7086a9cc-79a3-48fa-87d2-9c1fb69451fc;b569bc11fe31f158915883c2edc8d876;Casa para Locação em Vila Oliveira, Mogi das Cruzes/SP;2017-03-21 05:20:12+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;0517226c-f62e-4742-9677-ca2fbff172a4;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
b0acdd31-1fa2-4963-b4ab-5440d07c7675;eb3e2eaf408759cdddc1349801794cb2;Salão para Venda em Bosque Maia, Guarulhos/SP;2017-09-07 05:55:07+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;d969bdc3-cd8f-451a-8e5f-f45918bef02a
2f1eed1d-716e-4f61-b99b-b92a563deda3;5e1a08c70fe0abc4af7ad2a49cbc0287;Casa para Venda em Bosque Maia, Guarulhos/SP;2015-05-16 15:12:54+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;0517226c-f62e-4742-9677-ca2fbff172a4;d969bdc3-cd8f-451a-8e5f-f45918bef02a
4f423e78-5a6d-4aeb-9ddc-7a0b75233791;9347dfbe80430625a4a05f1f5d9b18d4;Loja para Venda em Centro, Osasco/SP;2015-01-03 15:00:09+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;d969bdc3-cd8f-451a-8e5f-f45918bef02a
7731f0c5-1962-4ed5-a0c6-5e37c39f134b;2c787e18d461436ff030c42d77a5897d;Apartamento para Locação em Bosque Maia, Guarulhos/SP;2017-06-01 10:33:40+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
a8445fc7-d0aa-4067-a095-888b116fb520;160223c1a318e5ba9a8eaa663a07920c;Sobrado para Venda em Moema, São Paulo/SP;2015-08-26 21:32:42+00:00;35764846-7def-47e4-a250-aa40bb890a31;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
daa6e594-d2d9-4196-b4a2-99cc19530d60;a7558d095d19e130d79ab991732cc57e;Casa para Locação em Barra Funda, São Paulo/SP;2015-02-12 07:34:49+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;0517226c-f62e-4742-9677-ca2fbff172a4;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
4c9adffd-aa07-4f1f-bb40-394ce9cb4007;559c5b6bbbd97d9f7a2828a2a8a113d1;Terreno para Locação em Cambuí, Campinas/SP;2016-11-18 21:24:05+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;99d1f711-5144-4386-8e10-c9d815db169a;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
340a3ce5-5c7b-4991-90c6-bb04cc720f0f;c819ed4d405f504f2f08cd3da6e0207b;Sobrado para Venda em Cambuí, Campinas/SP;2016-06-18 05:33:30+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
96536c65-3ae2-49dd-9356-f30f2b3b333d;d90361e5a25607c851b33e307fc0a581;Sobrado para Venda em Barra Funda, São Paulo/SP;2016-09-27 08:32:42+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
9ff7f2fb-c3fc-4b0d-be99-0c4f061e1b5a;c9c180c09be6411906f71f695c75207d;Terreno para Venda em Vila Oliveira, Mogi das Cruzes/SP;2015-05-02 09:13:45+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;99d1f711-5144-4386-8e10-c9d815db169a;d969bdc3-cd8f-451a-8e5f-f45918bef02a
98f7b099-2765-41a9-ac2d-65540b466c18;6053e31e341a9ae90fee3699b1d02585;Loja para Venda em Bosque Maia, Guarulhos/SP;2015-09-24 01:53:47+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;d969bdc3-cd8f-451a-8e5f-f45918bef02a
ddf692d9-aaf2-4b48-a9e5-0c4f68ceb4a3;79ce1f5dc4e6352ad7e226a8ca1db1ed;Casa para Locação em Cambuí, Campinas/SP;2016-12-20 06:31:03+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0517226c-f62e-4742-9677-ca2fbff172a4;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
b2f8bae0-30bf-4821-be75-413de9d01abc;1ff40c1df1bdc8acf227e599607a2c24;Loja para Locação em Cambuí, Campinas/SP;2016-11-16 07:08:49+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
86d3e3d1-9fc7-438a-9e1f-fac9f6619b1e;abb59b9d616cb4532183157c381e15e3;Loja para Locação em Barra Funda, São Paulo/SP;2015-04-11 11:24:18+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
a996261e-74cc-42b2-b260-7844e9bbbb25;dd0952e50c579b0d9c0119771b062164;Salão para Locação em Cambuí, Campinas/SP;2016-09-19 11:41:21+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
8efa159d-cfbb-4a00-adc6-8a2eaed82247;79f1edf317de3dd9cae82e6646e98836;Terreno para Venda em Centro, Osasco/SP;2016-01-07 08:54:13+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;99d1f711-5144-4386-8e10-c9d815db169a;d969bdc3-cd8f-451a-8e5f-f45918bef02a
3f762c76-004d-47a9-98b7-677e0a4ace32;73f79ff02dfc67df14312b5371115be9;Apartamento para Locação em Barra Funda, São Paulo/SP;2017-02-20 17:22:19+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
5f3fcdde-a4e7-4c35-ad82-f5e0f013b62b;1ff40c1df1bdc8acf227e599607a2c24;Loja para Locação em Cambuí, Campinas/SP;2014-12-10 21:40:19+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
261e66f5-0c3c-4af5-8e3a-c337e73aedca;10f97b5d2d91399fc6e71fa144907591;Apartamento para Venda em Centro, Osasco/SP;2016-04-18 13:23:26+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;d969bdc3-cd8f-451a-8e5f-f45918bef02a
2458fc05-752e-447d-84cf-21474bcd68e0;5e426ae23e57c12a6c3097340dafd377;Salão para Locação em Centro, Osasco/SP;2015-02-23 19:32:14+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
2f226bb1-f9c2-43f8-9aa4-04d33b16aaee;559c5b6bbbd97d9f7a2828a2a8a113d1;Terreno para Locação em Cambuí, Campinas/SP;2015-01-19 10:40:04+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;99d1f711-5144-4386-8e10-c9d815db169a;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
8e98e36e-3e32-4bb9-abeb-12caa4e8dfef;2b93afb5eededb299054f38e8f97f298;Terreno para Venda em Barra Funda, São Paulo/SP;2014-12-10 20:38:50+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;99d1f711-5144-4386-8e10-c9d815db169a;d969bdc3-cd8f-451a-8e5f-f45918bef02a
7b5d4a5d-3026-4a96-ab83-96ce8630f46f;21d77eb8274545468caba856fd99e319;Casa para Venda em Barra Funda, São Paulo/SP;2016-12-01 04:30:18+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;0517226c-f62e-4742-9677-ca2fbff172a4;d969bdc3-cd8f-451a-8e5f-f45918bef02a
90bf9650-8d6f-4cf8-9a7f-a22430f8171c;78a05cb4bdefa470ca76fd83aae9b39b;Apartamento para Locação em Vila Oliveira, Mogi das Cruzes/SP;2015-05-07 01:34:56+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
0b465b19-7aad-4bab-829a-b5b8116c8235;79f1edf317de3dd9cae82e6646e98836;Terreno para Venda em Centro, Osasco/SP;2014-05-15 22:37:22+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;99d1f711-5144-4386-8e10-c9d815db169a;d969bdc3-cd8f-451a-8e5f-f45918bef02a
3ef0131b-7165-4f35-bd72-d368f4ee8cde;1b74c7c6a7a5d967a2a33805373b4b39;Loja para Venda em Vila Oliveira, Mogi das Cruzes/SP;2016-12-08 21:50:49+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;d969bdc3-cd8f-451a-8e5f-f45918bef02a
2cb96541-92dc-4034-9f40-d4e6f6d5c6bd;7f6f67e4544d16cf3437aa513b29279f;Salão para Venda em Moema, São Paulo/SP;2017-07-27 11:57:24+00:00;35764846-7def-47e4-a250-aa40bb890a31;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;d969bdc3-cd8f-451a-8e5f-f45918bef02a
9371045b-7524-4f3b-a11a-f21f945390c1;eb3e2eaf408759cdddc1349801794cb2;Salão para Venda em Bosque Maia, Guarulhos/SP;2016-06-05 01:59:19+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;d969bdc3-cd8f-451a-8e5f-f45918bef02a
81a21dc0-9169-4bf2-aa92-dc0c24c86f27;abb59b9d616cb4532183157c381e15e3;Loja para Locação em Barra Funda, São Paulo/SP;2017-11-27 18:57:13+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
ea4d6564-e89d-494a-bb9d-9b995be2e09a;1ff40c1df1bdc8acf227e599607a2c24;Loja para Locação em Cambuí, Campinas/SP;2014-03-18 16:24:24+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
6b725849-2bed-4939-ab7a-f08dcd27e855;9d0db69177979d78e20f2cb3862765c0;Casa para Venda em Cambuí, Campinas/SP;2014-07-24 17:01:35+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0517226c-f62e-4742-9677-ca2fbff172a4;d969bdc3-cd8f-451a-8e5f-f45918bef02a
76a166a7-4dce-41f3-a43d-01b6af381af8;79ce1f5dc4e6352ad7e226a8ca1db1ed;Casa para Locação em Cambuí, Campinas/SP;2017-04-21 09:01:17+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0517226c-f62e-4742-9677-ca2fbff172a4;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
0a7a0ddd-560f-4bc7-a37a-2eb94ea1bef5;fa650b8ad8e55f169a74c3d6d606371b;Apartamento para Locação em Centro, Osasco/SP;2016-01-26 18:50:35+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
e0f887c4-7f40-45cf-8eb3-dd5e29c6eecc;10f97b5d2d91399fc6e71fa144907591;Apartamento para Venda em Centro, Osasco/SP;2015-12-23 13:15:09+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;d969bdc3-cd8f-451a-8e5f-f45918bef02a
421c6802-9a01-4cc2-b3c0-12bc6bca1f06;79ce1f5dc4e6352ad7e226a8ca1db1ed;Casa para Locação em Cambuí, Campinas/SP;2016-04-09 07:04:09+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0517226c-f62e-4742-9677-ca2fbff172a4;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
96a81022-0bf4-44e7-a13f-29c008c1d53a;9d0db69177979d78e20f2cb3862765c0;Casa para Venda em Cambuí, Campinas/SP;2015-05-09 02:18:59+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0517226c-f62e-4742-9677-ca2fbff172a4;d969bdc3-cd8f-451a-8e5f-f45918bef02a
89a3e0e0-b8a3-4818-a308-4b4231f1dc3f;beb9fbb7e60c2e235ae5e296eb20a043;Loja para Locação em Bosque Maia, Guarulhos/SP;2014-01-19 19:46:11+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
b9e1cf8b-7bc7-45d9-afc2-2017a48abf1f;34e7609735d921c82b0e250c58dd1ee1;Terreno para Locação em Centro, Osasco/SP;2014-06-01 09:23:51+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;99d1f711-5144-4386-8e10-c9d815db169a;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
10e7f083-d6d1-42f1-abe4-9bffc9b3edd9;160223c1a318e5ba9a8eaa663a07920c;Sobrado para Venda em Moema, São Paulo/SP;2014-12-02 04:31:23+00:00;35764846-7def-47e4-a250-aa40bb890a31;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
4a758b00-5ad6-494f-bc69-8a04ca967ae7;d90361e5a25607c851b33e307fc0a581;Sobrado para Venda em Barra Funda, São Paulo/SP;2014-03-24 17:23:32+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;d969bdc3-cd8f-451a-8e5f-f45918bef02a
b0dfa162-bf34-4da5-8d5a-3096c647efb6;abb59b9d616cb4532183157c381e15e3;Loja para Locação em Barra Funda, São Paulo/SP;2014-11-04 16:22:36+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
dace03fb-778d-4e8a-88e8-ee1460ce4ccb;7f6f67e4544d16cf3437aa513b29279f;Salão para Venda em Moema, São Paulo/SP;2014-09-12 02:32:34+00:00;35764846-7def-47e4-a250-aa40bb890a31;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;d969bdc3-cd8f-451a-8e5f-f45918bef02a
c7e8351a-6944-4702-8799-4061ef33407e;79ce1f5dc4e6352ad7e226a8ca1db1ed;Casa para Locação em Cambuí, Campinas/SP;2014-09-02 19:15:45+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;0517226c-f62e-4742-9677-ca2fbff172a4;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
dac1bce5-619c-4a5e-a50d-71aafd794078;b84a21ac9d84bca1ed4924d89bc427ed;Salão para Locação em Moema, São Paulo/SP;2016-10-15 19:11:07+00:00;35764846-7def-47e4-a250-aa40bb890a31;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
e2bba552-f810-4f6c-b504-7e71ce1c315b;73f79ff02dfc67df14312b5371115be9;Apartamento para Locação em Barra Funda, São Paulo/SP;2015-07-05 10:02:59+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
f62a7b51-bb0f-45b3-8af0-930068977030;beb9fbb7e60c2e235ae5e296eb20a043;Loja para Locação em Bosque Maia, Guarulhos/SP;2016-12-11 01:46:30+00:00;ef4a2f77-fa7d-4827-8d0e-b927708027ec;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
7ab87bd2-03ea-423d-95dc-a1b3476a6c24;321c74ba7c3f3b53da6e7762bb297a96;Loja para Locação em Moema, São Paulo/SP;2017-02-07 01:52:15+00:00;35764846-7def-47e4-a250-aa40bb890a31;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
84d11b89-0647-40ab-adc8-7d0efe554570;bdbda5e0d5ea6f23599be3db433675bf;Loja para Locação em Vila Oliveira, Mogi das Cruzes/SP;2015-04-22 12:47:44+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;090255a3-4635-4ca5-a1b7-67ebbfa42f7d;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
b4bc47b8-5a91-456c-8b3c-9eda041f3081;fa650b8ad8e55f169a74c3d6d606371b;Apartamento para Locação em Centro, Osasco/SP;2017-11-23 08:30:45+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
4428a19d-e842-49e0-bc2f-69093e476e84;b84a21ac9d84bca1ed4924d89bc427ed;Salão para Locação em Moema, São Paulo/SP;2014-04-02 00:53:20+00:00;35764846-7def-47e4-a250-aa40bb890a31;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
ef37d7e6-bd5b-4855-abd1-3f4b95ac6cec;22ada49bb697006259973ac4df2f55a1;Salão para Venda em Vila Oliveira, Mogi das Cruzes/SP;2017-02-20 02:08:01+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;bd58b7cc-1b9f-4b96-a90f-0a481865f4cd;d969bdc3-cd8f-451a-8e5f-f45918bef02a
f51da6d6-f333-4d17-bf85-5738c903ec6c;2b93afb5eededb299054f38e8f97f298;Terreno para Venda em Barra Funda, São Paulo/SP;2014-09-07 12:43:29+00:00;b93a8f89-e7f4-4f01-84d5-598daa001c4a;99d1f711-5144-4386-8e10-c9d815db169a;d969bdc3-cd8f-451a-8e5f-f45918bef02a
5ca709ea-d0c7-4913-a6c3-8c82541691ce;78a05cb4bdefa470ca76fd83aae9b39b;Apartamento para Locação em Vila Oliveira, Mogi das Cruzes/SP;2016-08-17 20:11:36+00:00;bc530427-3bd7-45b6-9d6b-b5933fdcf0ea;160f1dc5-d9d8-4e9f-b212-339a2ac2f1cb;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
e68ff395-fb5c-4188-b871-a4c8442b987b;cbc8cffa4bca1892d95bbb907415135d;Sobrado para Locação em Centro, Osasco/SP;2017-04-08 01:44:15+00:00;951bdf8f-574d-4487-b46d-427f7fbccc36;0e9ae51a-bbc8-4cba-b19c-085cbb0a8636;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
0b0c89e5-dc01-4292-90eb-5e8adf5d10fc;af5d0c53f4f9165ad903ecff72bd46c3;Casa para Venda em Moema, São Paulo/SP;2017-12-13 08:39:24+00:00;35764846-7def-47e4-a250-aa40bb890a31;0517226c-f62e-4742-9677-ca2fbff172a4;d969bdc3-cd8f-451a-8e5f-f45918bef02a
8b39efb7-c4e9-4bce-a2bd-22575f255e3f;559c5b6bbbd97d9f7a2828a2a8a113d1;Terreno para Locação em Cambuí, Campinas/SP;2015-05-24 01:20:04+00:00;c067ebcc-20d2-400e-980d-2d53d05d504d;99d1f711-5144-4386-8e10-c9d815db169a;fa0cd5cb-9f17-4c23-bd22-26f9b0e51e1b
